id,#N_Pisos,N_VanosX,N_VanosY,H_Pisos,L_VanoX,L_VanoY,H_VigaX,B_VigaX,H_VigaY,B_VigaY,H_Colum,B_Colum,T
230,3.0,10.0,10.0,2.5,5.0,3.0,0.5,0.25,0.3,0.25,0.5,0.5,0.34805242934216213
231,3.0,3.0,3.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.4,0.4,0.36018953524114705
232,3.0,3.0,4.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.4,0.4,0.3619336780526977
233,3.0,3.0,5.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.4,0.4,0.36304416357276037
234,3.0,3.0,6.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.4,0.4,0.3638138502302883
235,3.0,3.0,8.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.4,0.4,0.36481130367612097
236,3.0,3.0,10.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.4,0.4,0.36542972991114436
237,3.0,4.0,4.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.425,0.425,0.3511335491008099
238,3.0,4.0,5.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.425,0.425,0.35203539649972004
239,3.0,4.0,6.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.425,0.425,0.3526629673367699
240,3.0,4.0,8.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.425,0.425,0.35347923957151023
241,3.0,4.0,10.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.425,0.425,0.3539869957341157
242,3.0,5.0,5.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.425,0.425,0.357993269333245
243,3.0,5.0,6.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.425,0.425,0.3586402340526074
244,3.0,5.0,8.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.425,0.425,0.35948150601206064
245,3.0,5.0,10.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.425,0.425,0.3600046875015193
246,3.0,6.0,6.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.425,0.425,0.3628494474616248
247,3.0,6.0,8.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.425,0.425,0.36370821396697645
248,3.0,6.0,10.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.425,0.425,0.36424219043441364
249,3.0,8.0,8.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.425,0.425,0.36926859358365394
250,3.0,8.0,10.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.425,0.425,0.36981669013884233
251,3.0,10.0,10.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.425,0.425,0.37332077183537155
252,3.0,3.0,3.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,0.4,0.4,0.35232368080549015
253,3.0,3.0,4.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,0.4,0.4,0.36161988573812187
254,3.0,3.0,5.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,0.4,0.4,0.367686831785535
255,3.0,3.0,6.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,0.4,0.4,0.37195979623336645
256,3.0,3.0,8.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,0.4,0.4,0.37758188404200016
257,3.0,3.0,10.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,0.425,0.425,0.35194721420063824
258,3.0,4.0,4.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,0.4,0.4,0.36446119904490637
259,3.0,4.0,5.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,0.4,0.4,0.37059055965168103
260,3.0,4.0,6.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,0.4,0.4,0.3749073383177003
261,3.0,4.0,8.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,0.4,0.4,0.38058689982773053
262,3.0,4.0,10.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,0.425,0.425,0.35420559211165864
263,3.0,5.0,5.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,0.4,0.4,0.3724219736844515
264,3.0,5.0,6.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,0.4,0.4,0.3767662887841328
265,3.0,5.0,8.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,0.425,0.425,0.3523586858276718
266,3.0,5.0,10.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,0.425,0.425,0.35563362943502075
267,3.0,6.0,6.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,0.4,0.4,0.37804740926645747
268,3.0,6.0,8.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,0.425,0.425,0.3533313095890898
269,3.0,6.0,10.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,0.425,0.425,0.3566190615927847
270,3.0,8.0,8.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,0.425,0.425,0.3545866570560961
271,3.0,8.0,10.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,0.425,0.425,0.3578908789566758
272,3.0,10.0,10.0,2.5,5.0,5.0,0.5,0.25,0.5,0.25,0.425,0.425,0.35867649127913537
273,3.0,3.0,3.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,0.425,0.425,0.360185673087838
274,3.0,3.0,4.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,0.475,0.475,0.3462972726154901
275,3.0,3.0,5.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,0.475,0.475,0.3522288537129753
276,3.0,3.0,6.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,0.475,0.475,0.3564052757487212
277,3.0,3.0,8.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,0.475,0.475,0.3618988879677035
278,3.0,3.0,10.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,0.475,0.475,0.36535182477028844
279,3.0,4.0,4.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,0.475,0.475,0.347705172603138
280,3.0,4.0,5.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,0.475,0.475,0.3536751949979515
281,3.0,4.0,6.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,0.475,0.475,0.35787854041708167
282,3.0,4.0,8.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,0.475,0.475,0.36340739505444164
283,3.0,4.0,10.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,0.475,0.475,0.36688238646840027
284,3.0,5.0,5.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,0.475,0.475,0.3546010741300678
285,3.0,5.0,6.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,0.475,0.475,0.3588214685311428
286,3.0,5.0,8.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,0.475,0.475,0.36437264181324575
287,3.0,5.0,10.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,0.475,0.475,0.3678616011471664
288,3.0,6.0,6.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,0.475,0.475,0.3594771571155493
289,3.0,6.0,8.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,0.475,0.475,0.36504374322996314
290,3.0,6.0,10.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,0.475,0.475,0.368542348993142
291,3.0,8.0,8.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,0.475,0.475,0.36591592800777856
292,3.0,8.0,10.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,0.475,0.475,0.36942699315269545
293,3.0,10.0,10.0,2.5,5.0,6.0,0.5,0.25,0.6,0.3,0.475,0.475,0.3699768380837305
294,3.0,3.0,3.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,0.475,0.475,0.3707668206575734
295,3.0,3.0,4.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,0.5,0.5,0.3598393149099226
296,3.0,3.0,5.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,0.55,0.55,0.34796897165088414
297,3.0,3.0,6.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,0.55,0.55,0.3521576195529714
298,3.0,3.0,8.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,0.55,0.55,0.35766620120903786
299,3.0,3.0,10.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,0.55,0.55,0.3611279235927124
300,3.0,4.0,4.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,0.5,0.5,0.3606141344566582
301,3.0,4.0,5.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,0.55,0.55,0.348622842092708
302,3.0,4.0,6.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,0.55,0.55,0.35282877376779154
303,3.0,4.0,8.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,0.55,0.55,0.3583599175529001
304,3.0,4.0,10.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,0.55,0.55,0.3618357243576003
305,3.0,5.0,5.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,0.55,0.55,0.3490613823960205
306,3.0,5.0,6.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,0.55,0.55,0.3532784528672937
307,3.0,5.0,8.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,0.55,0.55,0.35882414048978006
308,3.0,5.0,10.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,0.55,0.55,0.3623090281745385
309,3.0,6.0,6.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,0.55,0.55,0.3536000656885411
310,3.0,6.0,8.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,0.55,0.55,0.3591559106919789
311,3.0,6.0,10.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,0.55,0.55,0.3626471412805471
312,3.0,8.0,8.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,0.55,0.55,0.3595978563190261
313,3.0,8.0,10.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,0.55,0.55,0.36309736542460425
314,3.0,10.0,10.0,2.5,5.0,7.0,0.5,0.25,0.7,0.35,0.55,0.55,0.3633832385343153
315,3.0,3.0,3.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,0.5,0.5,0.35863223999611815
316,3.0,3.0,4.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,0.5,0.5,0.35867709359727235
317,3.0,3.0,5.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,0.5,0.5,0.35874032544665824
318,3.0,3.0,6.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,0.5,0.5,0.35879985192931946
319,3.0,3.0,8.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,0.5,0.5,0.35889598347382223
320,3.0,3.0,10.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,0.5,0.5,0.35896628386515633
321,3.0,4.0,4.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,0.5,0.5,0.3683661059441052
322,3.0,4.0,5.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,0.5,0.5,0.3684576407966345
323,3.0,4.0,6.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,0.5,0.5,0.36853697270228275
324,3.0,4.0,8.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,0.5,0.5,0.36865899986452716
325,3.0,4.0,10.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,0.5,0.5,0.36874548496455045
326,3.0,5.0,5.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,0.5,0.5,0.37479596319219016
327,3.0,5.0,6.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,0.5,0.5,0.37488796116033946
328,3.0,5.0,8.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,0.5,0.5,0.37502655477328517
329,3.0,5.0,10.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,0.5,0.5,0.3751233969934135
330,3.0,6.0,6.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,0.5,0.5,0.3793593130762094
331,3.0,6.0,8.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,0.5,0.5,0.3795094251311687
332,3.0,6.0,10.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,0.5,0.5,0.3796134699709885
333,3.0,8.0,8.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,0.55,0.55,0.36395741195891357
334,3.0,8.0,10.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,0.55,0.55,0.3641361113104747
335,3.0,10.0,10.0,2.5,6.0,3.0,0.6,0.3,0.3,0.25,0.6,0.6,0.3477974043135736
336,3.0,3.0,3.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,0.475,0.475,0.3455066287773181
337,3.0,3.0,4.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,0.475,0.475,0.3461099721691057
338,3.0,3.0,5.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,0.475,0.475,0.3465168913957429
339,3.0,3.0,6.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,0.475,0.475,0.34680904783419486
340,3.0,3.0,8.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,0.475,0.475,0.34719977373861777
341,3.0,3.0,10.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,0.475,0.475,0.34744878752859676
342,3.0,4.0,4.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,0.475,0.475,0.35552592442581393
343,3.0,4.0,5.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,0.475,0.475,0.35596305611133155
344,3.0,4.0,6.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,0.475,0.475,0.35627622223016914
345,3.0,4.0,8.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,0.475,0.475,0.3566942580099153
346,3.0,4.0,10.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,0.475,0.475,0.3569602498644228
347,3.0,5.0,5.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,0.475,0.475,0.36212366930647655
348,3.0,5.0,6.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,0.475,0.475,0.3624503553404727
349,3.0,5.0,8.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,0.475,0.475,0.36288596875002055
350,3.0,5.0,10.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,0.475,0.475,0.3631628902571406
351,3.0,6.0,6.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,0.475,0.475,0.3667968431566479
352,3.0,6.0,8.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,0.475,0.475,0.3672447267258676
353,3.0,6.0,10.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,0.475,0.475,0.36752927863097384
354,3.0,8.0,8.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,0.475,0.475,0.3729771929786331
355,3.0,8.0,10.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,0.475,0.475,0.3732717034570109
356,3.0,10.0,10.0,2.5,6.0,4.0,0.6,0.3,0.4,0.25,0.475,0.475,0.3768804303554135
357,3.0,3.0,3.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,0.425,0.425,0.3601856730878832
358,3.0,3.0,4.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,0.425,0.425,0.3620049031207487
359,3.0,3.0,5.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,0.425,0.425,0.36316167226006907
360,3.0,3.0,6.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,0.425,0.425,0.3639628865670287
361,3.0,3.0,8.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,0.425,0.425,0.3650005107959956
362,3.0,3.0,10.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,0.425,0.425,0.36564345993440633
363,3.0,4.0,4.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,0.475,0.475,0.34770517260322803
364,3.0,4.0,5.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,0.475,0.475,0.3486067111398821
365,3.0,4.0,6.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,0.475,0.475,0.3492338192589062
366,3.0,4.0,8.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,0.475,0.475,0.35004918741717733
367,3.0,4.0,10.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,0.475,0.475,0.35055621391310726
368,3.0,5.0,5.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,0.475,0.475,0.3546010741299657
369,3.0,5.0,6.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,0.475,0.475,0.3552449896152063
370,3.0,5.0,8.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,0.475,0.475,0.35608206315282864
371,3.0,5.0,10.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,0.475,0.475,0.3566025046052022
372,3.0,6.0,6.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,0.475,0.475,0.35947715711559364
373,3.0,6.0,8.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,0.475,0.475,0.36032943546026813
374,3.0,6.0,10.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,0.475,0.475,0.36085927464939194
375,3.0,8.0,8.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,0.475,0.475,0.3659159280078291
376,3.0,8.0,10.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,0.475,0.475,0.36645807144054404
377,3.0,10.0,10.0,2.5,6.0,5.0,0.6,0.3,0.5,0.25,0.475,0.475,0.3699768380839186
378,3.0,3.0,3.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,0.425,0.425,0.34896885906096836
379,3.0,3.0,4.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,0.425,0.425,0.3581327859085608
380,3.0,3.0,5.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,0.425,0.425,0.3641139797915093
381,3.0,3.0,6.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,0.425,0.425,0.36832680770993703
382,3.0,3.0,8.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,0.425,0.425,0.3738700843252171
383,3.0,3.0,10.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,0.425,0.425,0.37735523400136367
384,3.0,4.0,4.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,0.425,0.425,0.36130378649293077
385,3.0,4.0,5.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,0.425,0.425,0.3673449440535462
386,3.0,4.0,6.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,0.425,0.425,0.37159993870603486
387,3.0,4.0,8.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,0.425,0.425,0.3771986161871959
388,3.0,4.0,10.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,0.425,0.425,0.38071855100444707
389,3.0,5.0,5.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,0.425,0.425,0.36938211733334764
390,3.0,5.0,6.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,0.425,0.425,0.37366366270111145
391,3.0,5.0,8.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,0.425,0.425,0.37929722437756747
392,3.0,5.0,10.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,0.475,0.475,0.3464668853372276
393,3.0,6.0,6.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,0.425,0.425,0.3750865314160353
394,3.0,6.0,8.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,0.425,0.425,0.38074411947209136
395,3.0,6.0,10.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,0.475,0.475,0.34750335188889603
396,3.0,8.0,8.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,0.475,0.475,0.34563889232648026
397,3.0,8.0,10.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,0.475,0.475,0.3488405050729563
398,3.0,10.0,10.0,2.5,6.0,6.0,0.6,0.3,0.6,0.3,0.475,0.475,0.3496661758421532
399,3.0,3.0,3.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,0.475,0.475,0.3461222355323534
400,3.0,3.0,4.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,0.475,0.475,0.3554870793850535
401,3.0,3.0,5.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,0.475,0.475,0.36159560822137804
402,3.0,3.0,6.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,0.475,0.475,0.3658964191607749
403,3.0,3.0,8.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,0.475,0.475,0.3715534106177
404,3.0,3.0,10.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,0.525,0.525,0.3467842324749915
405,3.0,4.0,4.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,0.475,0.475,0.3575012580718341
406,3.0,4.0,5.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,0.475,0.475,0.3636498679388247
407,3.0,4.0,6.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,0.475,0.475,0.3679788436561012
408,3.0,4.0,8.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,0.475,0.475,0.3736728150249478
409,3.0,4.0,10.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,0.525,0.525,0.3483077683199777
410,3.0,5.0,5.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,0.475,0.475,0.3649528603233949
411,3.0,5.0,6.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,0.475,0.475,0.3692996611686625
412,3.0,5.0,8.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,0.525,0.525,0.34599332921888315
413,3.0,5.0,10.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,0.525,0.525,0.34928037354071007
414,3.0,6.0,6.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,0.475,0.475,0.3702133123556396
415,3.0,6.0,8.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,0.525,0.525,0.34666061363947664
416,3.0,6.0,10.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,0.525,0.525,0.3499556968346216
417,3.0,8.0,8.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,0.525,0.525,0.3475268061163908
418,3.0,8.0,10.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,0.525,0.525,0.3508322891798088
419,3.0,10.0,10.0,2.5,6.0,7.0,0.6,0.3,0.7,0.35,0.525,0.525,0.3513765757533055
420,3.0,3.0,3.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,0.6,0.6,0.35523243671373544
421,3.0,3.0,4.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,0.6,0.6,0.3553205375936914
422,3.0,3.0,5.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,0.6,0.6,0.35540339943019666
423,3.0,3.0,6.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,0.6,0.6,0.35547319058224347
424,3.0,3.0,8.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,0.6,0.6,0.35557882647578876
425,3.0,3.0,10.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,0.6,0.6,0.35565299415178786
426,3.0,4.0,4.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,0.6,0.6,0.3649862763903903
427,3.0,4.0,5.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,0.6,0.6,0.3650966797637024
428,3.0,4.0,6.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,0.6,0.6,0.36518574083284694
429,3.0,4.0,8.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,0.6,0.6,0.3653165722663284
430,3.0,4.0,10.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,0.6,0.6,0.36540648877046217
431,3.0,5.0,5.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,0.6,0.6,0.37141839810818855
432,3.0,5.0,6.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,0.6,0.6,0.37151978435473276
433,3.0,5.0,8.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,0.6,0.6,0.3716667352851915
434,3.0,5.0,10.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,0.6,0.6,0.3717667299341052
435,3.0,6.0,6.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,0.6,0.6,0.37597879500645925
436,3.0,6.0,8.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,0.6,0.6,0.3761369541291027
437,3.0,6.0,10.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,0.6,0.6,0.37624395742666905
438,3.0,8.0,8.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,0.625,0.625,0.36096782018415086
439,3.0,8.0,10.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,0.625,0.625,0.3612060026824678
440,3.0,10.0,10.0,2.5,7.0,3.0,0.7,0.35,0.3,0.25,0.625,0.625,0.3646523459082498
441,3.0,3.0,3.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,0.55,0.55,0.35281129455984434
442,3.0,3.0,4.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,0.55,0.55,0.35291960467699246
443,3.0,3.0,5.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,0.55,0.55,0.35302195832387373
444,3.0,3.0,6.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,0.55,0.55,0.3531079193182882
445,3.0,3.0,8.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,0.55,0.55,0.35323739009706906
446,3.0,3.0,10.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,0.55,0.55,0.35332779965423655
447,3.0,4.0,4.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,0.55,0.55,0.36269964848534403
448,3.0,4.0,5.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,0.55,0.55,0.36282232594041963
449,3.0,4.0,6.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,0.55,0.55,0.3629226272367058
450,3.0,4.0,8.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,0.55,0.55,0.3630709876115946
451,3.0,4.0,10.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,0.55,0.55,0.3631732800568983
452,3.0,5.0,5.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,0.55,0.55,0.36921144397584926
453,3.0,5.0,6.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,0.55,0.55,0.36932092450878906
454,3.0,5.0,8.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,0.55,0.55,0.3694813819469705
455,3.0,5.0,10.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,0.55,0.55,0.3695912875194567
456,3.0,6.0,6.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,0.6,0.6,0.34776399345845616
457,3.0,6.0,8.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,0.6,0.6,0.3480110856704102
458,3.0,6.0,10.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,0.6,0.6,0.34817325633804835
459,3.0,8.0,8.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,0.6,0.6,0.3534414330926078
460,3.0,8.0,10.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,0.6,0.6,0.3536120849937855
461,3.0,10.0,10.0,2.5,7.0,4.0,0.7,0.35,0.4,0.25,0.6,0.6,0.3570300321153837
462,3.0,3.0,3.0,2.5,7.0,5.0,0.7,0.35,0.5,0.25,0.475,0.475,0.37076682065756317
463,3.0,3.0,4.0,2.5,7.0,5.0,0.7,0.35,0.5,0.25,0.475,0.475,0.37177259888182507
464,3.0,3.0,5.0,2.5,7.0,5.0,0.7,0.35,0.5,0.25,0.475,0.475,0.37242689243644245
